digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^30 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    87.44 s   (bs 32.4 + 10dP 0.1 + dm 40.9 + T1 0.0 + dc 0.0 + T2 0.0 = 73.4; init 14.1; other 0.0); VmHWM 12.1 GB | device 184.9 GB (max in use 184.9) VERIFY tag=s1_auto_2_30_r2
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^30 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    86.29 s   (bs 32.0 + 10dP 0.1 + dm 40.3 + T1 0.0 + dc 0.0 + T2 0.0 = 72.4; init 13.9; other 0.0); VmHWM 12.1 GB | device 184.9 GB (max in use 184.9) VERIFY tag=s1_auto_2_30_r3
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    61.70 s   (bs 23.3 + 10dP 0.1 + dm 22.6 + T1 0.0 + dc 0.0 + T2 0.0 = 46.0; init 15.7; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=s1_auto_2_31_r1
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    64.15 s   (bs 23.6 + 10dP 0.1 + dm 22.5 + T1 0.0 + dc 0.0 + T2 0.0 = 46.2; init 18.0; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=s1_auto_2_31_r2
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    62.93 s   (bs 23.4 + 10dP 0.1 + dm 22.4 + T1 0.0 + dc 0.0 + T2 0.0 = 45.8; init 17.1; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=s1_auto_2_31_r3
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^29 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    71.88 s   (bs 28.6 + 10dP 0.1 + dm 29.7 + T1 0.0 + dc 0.0 + T2 0.0 = 58.3; init 13.6; other 0.0); VmHWM 12.1 GB | device 202.1 GB (max in use 202.1) VERIFY tag=s1_auto_3_2_29_r1
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^29 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    73.66 s   (bs 27.2 + 10dP 0.1 + dm 29.9 + T1 0.0 + dc 0.0 + T2 0.0 = 57.2; init 16.5; other 0.0); VmHWM 12.1 GB | device 202.1 GB (max in use 202.1) VERIFY tag=s1_auto_3_2_29_r2
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^29 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    72.68 s   (bs 27.2 + 10dP 0.1 + dm 29.7 + T1 0.0 + dc 0.0 + T2 0.0 = 56.9; init 15.8; other 0.0); VmHWM 12.1 GB | device 202.1 GB (max in use 202.1) VERIFY tag=s1_auto_3_2_29_r3
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^30 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    58.84 s   (bs 22.5 + 10dP 0.1 + dm 17.5 + T1 0.0 + dc 0.0 + T2 0.0 = 40.1; init 18.8; other 0.0); VmHWM 12.1 GB | device 287.5 GB (max in use 287.5) VERIFY tag=s1_auto_3_2_30_r1
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^30 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    60.01 s   (bs 22.3 + 10dP 0.1 + dm 17.3 + T1 0.0 + dc 0.0 + T2 0.0 = 39.6; init 20.4; other 0.0); VmHWM 12.1 GB | device 287.5 GB (max in use 287.5) VERIFY tag=s1_auto_3_2_30_r2
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=3*2^30 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    58.51 s   (bs 22.4 + 10dP 0.1 + dm 17.2 + T1 0.0 + dc 0.0 + T2 0.0 = 39.6; init 18.9; other 0.0); VmHWM 12.1 GB | device 287.5 GB (max in use 287.5) VERIFY tag=s1_auto_3_2_30_r3
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    65.61 s   (bs 23.6 + 10dP 0.1 + dm 22.4 + T1 0.0 + dc 0.0 + T2 0.0 = 46.0; init 19.6; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) identical tag=series_auto_2_31_r1
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    61.49 s   (bs 23.5 + 10dP 0.1 + dm 22.4 + T1 0.0 + dc 0.0 + T2 0.0 = 46.0; init 15.5; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=series_auto_2_31_r2
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    62.54 s   (bs 23.7 + 10dP 0.1 + dm 22.4 + T1 0.0 + dc 0.0 + T2 0.0 = 46.2; init 16.4; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=series_auto_2_31_r3
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    61.20 s   (bs 23.8 + 10dP 0.1 + dm 22.7 + T1 0.0 + dc 0.0 + T2 0.0 = 46.6; init 14.6; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=series_auto_2_31_r4
digits=40000000000 size=1 RNS_STRATEGY=auto ECALC_PLANE_CAP=2^31 NTT_B1R=3 NTT_PLAN=1 ECALC_NP=3 NTT_MODMUL=1 | total    63.70 s   (bs 23.2 + 10dP 0.1 + dm 22.6 + T1 0.0 + dc 0.0 + T2 0.0 = 45.8; init 17.9; other 0.0); VmHWM 12.1 GB | device 236.0 GB (max in use 236.0) VERIFY tag=series_auto_2_31_r5
